state,to_move,layer,P(X wins),P(O wins),P(draws)
X..OXOX.O,X,6,0.6666666667,0.3333333333,0.0000000000
X..OXOX..,O,5,0.8333333333,0.1666666667,0.0000000000
X..OXOOXX,O,7,1.0000000000,0.0000000000,0.0000000000
X..OXOOX.,X,6,1.0000000000,0.0000000000,0.0000000000
X..OXO.XO,X,6,0.8333333333,0.1666666667,0.0000000000
X..OXO.X.,O,5,0.9166666667,0.0833333333,0.0000000000
X..OXO..X,O,5,1.0000000000,0.0000000000,0.0000000000
X..OXO...,X,4,0.9333333333,0.0666666667,0.0000000000
X..OXXOOX,O,7,1.0000000000,0.0000000000,0.0000000000
X..OXXOO.,X,6,0.6666666667,0.3333333333,0.0000000000
X..OXXOXO,O,7,0.5000000000,0.0000000000,0.5000000000
X..OXXO.O,X,6,0.3333333333,0.3333333333,0.3333333333
X..OXXO..,O,5,0.6666666667,0.1666666667,0.1666666667
X..OX.OXO,X,6,0.6666666667,0.0000000000,0.3333333333
X..OX.OX.,O,5,0.8333333333,0.0000000000,0.1666666667
X..OX.O.X,O,5,1.0000000000,0.0000000000,0.0000000000
X..OX.O..,X,4,0.8333333333,0.0666666667,0.1000000000
X..OXXXOO,O,7,0.5000000000,0.0000000000,0.5000000000
X..OXX.OO,X,6,0.3333333333,0.3333333333,0.3333333333
X..OXX.O.,O,5,0.6666666667,0.1666666667,0.1666666667
X..OX.XOO,X,6,0.6666666667,0.0000000000,0.3333333333
X..OX.XO.,O,5,0.8333333333,0.0000000000,0.1666666667
X..OX..OX,O,5,1.0000000000,0.0000000000,0.0000000000
X..OX..O.,X,4,0.8333333333,0.0666666667,0.1000000000
X..OXX..O,O,5,0.3333333333,0.1666666667,0.5000000000
X..OX.X.O,O,5,0.5000000000,0.1666666667,0.3333333333
X..OX..XO,O,5,0.5833333333,0.0833333333,0.3333333333
X..OX...O,X,4,0.5666666667,0.1333333333,0.3000000000
X..OX....,O,3,0.7833333333,0.0666666667,0.1500000000
X..OOXXOX,O,7,0.0000000000,0.5000000000,0.5000000000
X..OOXXO.,X,6,0.3333333333,0.3333333333,0.3333333333
X..OOXXXO,O,7,0.0000000000,0.0000000000,1.0000000000
X..OOXX.O,X,6,0.3333333333,0.0000000000,0.6666666667
X..OOXX..,O,5,0.3333333333,0.1666666667,0.5000000000
X..OOXOXX,O,7,0.5000000000,0.5000000000,0.0000000000
X..OOXOX.,X,6,0.6666666667,0.3333333333,0.0000000000
X..OOX.XO,X,6,0.3333333333,0.0000000000,0.6666666667
X..OOX.X.,O,5,0.5000000000,0.1666666667,0.3333333333
X..OOXO.X,X,6,0.6666666667,0.3333333333,0.0000000000
X..OOX.OX,X,6,0.5000000000,0.1666666667,0.3333333333
X..OOX..X,O,5,0.5833333333,0.2500000000,0.1666666667
X..OOX...,X,4,0.5333333333,0.1666666667,0.3000000000
X..O.XOXO,X,6,0.6666666667,0.0000000000,0.3333333333
X..O.XOX.,O,5,0.6666666667,0.1666666667,0.1666666667
X..O.XOOX,X,6,1.0000000000,0.0000000000,0.0000000000
X..O.XO.X,O,5,0.8333333333,0.1666666667,0.0000000000
X..O.XO..,X,4,0.7333333333,0.1666666667,0.1000000000
X..O.XXOO,X,6,0.6666666667,0.0000000000,0.3333333333
X..O.XXO.,O,5,0.5000000000,0.1666666667,0.3333333333
X..O.X.OX,O,5,0.7500000000,0.0833333333,0.1666666667
X..O.X.O.,X,4,0.6666666667,0.1333333333,0.2000000000
X..O.XX.O,O,5,0.3333333333,0.0000000000,0.6666666667
X..O.X.XO,O,5,0.3333333333,0.0000000000,0.6666666667
X..O.X..O,X,4,0.4333333333,0.0666666667,0.5000000000
X..O.X...,O,3,0.5833333333,0.1166666667,0.3000000000
X..OOOXX.,X,6,0.0000000000,1.0000000000,0.0000000000
X..OO.XXO,X,6,0.0000000000,0.3333333333,0.6666666667
X..OO.XX.,O,5,0.2500000000,0.4166666667,0.3333333333
X..OOOX.X,X,6,0.0000000000,1.0000000000,0.0000000000
X..OO.XOX,X,6,0.0000000000,0.6666666667,0.3333333333
X..OO.X.X,O,5,0.2500000000,0.5833333333,0.1666666667
X..OO.X..,X,4,0.2666666667,0.4333333333,0.3000000000
X..O.OXXO,X,6,0.3333333333,0.6666666667,0.0000000000
X..O.OXX.,O,5,0.4166666667,0.5833333333,0.0000000000
X..O.OXOX,X,6,0.6666666667,0.3333333333,0.0000000000
X..O.OX.X,O,5,0.5833333333,0.4166666667,0.0000000000
X..O.OX..,X,4,0.5666666667,0.4333333333,0.0000000000
X..O..XOX,O,5,0.5000000000,0.3333333333,0.1666666667
X..O..XO.,X,4,0.6333333333,0.1666666667,0.2000000000
X..O..XXO,O,5,0.1666666667,0.3333333333,0.5000000000
X..O..X.O,X,4,0.4333333333,0.1666666667,0.4000000000
X..O..X..,O,3,0.4944444444,0.2555555556,0.2500000000
X..OOO.XX,X,6,0.0000000000,1.0000000000,0.0000000000
X..OO.OXX,X,6,0.3333333333,0.6666666667,0.0000000000
X..OO..XX,O,5,0.4166666667,0.5833333333,0.0000000000
X..OO..X.,X,4,0.3666666667,0.4333333333,0.2000000000
X..O.OOXX,X,6,0.6666666667,0.3333333333,0.0000000000
X..O.O.XX,O,5,0.5833333333,0.4166666667,0.0000000000
X..O.O.X.,X,4,0.6000000000,0.4000000000,0.0000000000
X..O..OXX,O,5,0.6666666667,0.3333333333,0.0000000000
X..O..OX.,X,4,0.7333333333,0.1666666667,0.1000000000
X..O...XO,X,4,0.4666666667,0.1333333333,0.4000000000
X..O...X.,O,3,0.5611111111,0.2388888889,0.2000000000
X..OO...X,X,4,0.4000000000,0.5000000000,0.1000000000
X..O.O..X,X,4,0.6666666667,0.3333333333,0.0000000000
X..O..O.X,X,4,0.8333333333,0.1666666667,0.0000000000
X..O...OX,X,4,0.7666666667,0.1333333333,0.1000000000
X..O....X,O,3,0.7111111111,0.2388888889,0.0500000000
X..O.....,X,2,0.6428571429,0.1857142857,0.1714285714
XXX.OO...,O,5,1.0000000000,0.0000000000,0.0000000000
XXXXOOO..,O,7,1.0000000000,0.0000000000,0.0000000000
XXXXOOOXO,O,9,1.0000000000,0.0000000000,0.0000000000
XX.XOOOXO,X,8,1.0000000000,0.0000000000,0.0000000000
XX.XOOOX.,O,7,0.5000000000,0.5000000000,0.0000000000
XXXXOOOOX,O,9,1.0000000000,0.0000000000,0.0000000000
XX.XOOOOX,X,8,1.0000000000,0.0000000000,0.0000000000
XX.XOOO.X,O,7,0.5000000000,0.5000000000,0.0000000000
XX.XOOO..,X,6,0.6666666667,0.3333333333,0.0000000000
XXXXOO.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XX.XOOXO.,O,7,1.0000000000,0.0000000000,0.0000000000
XX.XOO.OX,O,7,1.0000000000,0.0000000000,0.0000000000
XX.XOO.O.,X,6,1.0000000000,0.0000000000,0.0000000000
XXXXOO..O,O,7,1.0000000000,0.0000000000,0.0000000000
XX.XOOX.O,O,7,1.0000000000,0.0000000000,0.0000000000
XX.XOO.XO,O,7,0.5000000000,0.5000000000,0.0000000000
XX.XOO..O,X,6,0.8333333333,0.1666666667,0.0000000000
XX.XOO...,O,5,0.7500000000,0.2500000000,0.0000000000
XXX.OOXO.,O,7,1.0000000000,0.0000000000,0.0000000000
XX..OOXOX,O,7,0.5000000000,0.5000000000,0.0000000000
XX..OOXO.,X,6,0.8333333333,0.1666666667,0.0000000000
XXX.OOX.O,O,7,1.0000000000,0.0000000000,0.0000000000
XX..OOXXO,O,7,0.0000000000,1.0000000000,0.0000000000
XX..OOX.O,X,6,0.6666666667,0.3333333333,0.0000000000
XX..OOX..,O,5,0.5000000000,0.5000000000,0.0000000000
XXX.OOOX.,O,7,1.0000000000,0.0000000000,0.0000000000
XX..OOOXX,O,7,0.0000000000,1.0000000000,0.0000000000
XX..OOOX.,X,6,0.5000000000,0.5000000000,0.0000000000
XXX.OO.XO,O,7,1.0000000000,0.0000000000,0.0000000000
XX..OO.XO,X,6,0.5000000000,0.5000000000,0.0000000000
XX..OO.X.,O,5,0.2500000000,0.7500000000,0.0000000000
XXX.OOO.X,O,7,1.0000000000,0.0000000000,0.0000000000
XX..OOO.X,X,6,0.5000000000,0.5000000000,0.0000000000
XXX.OO.OX,O,7,1.0000000000,0.0000000000,0.0000000000
XX..OO.OX,X,6,0.8333333333,0.1666666667,0.0000000000
XX..OO..X,O,5,0.4166666667,0.5833333333,0.0000000000
XX..OO...,X,4,0.5833333333,0.4166666667,0.0000000000
XXX.O.O..,O,5,1.0000000000,0.0000000000,0.0000000000
XXXXO.OO.,O,7,1.0000000000,0.0000000000,0.0000000000
XX.XOXOOO,X,8,0.0000000000,1.0000000000,0.0000000000
XX.XOXOO.,O,7,0.0000000000,1.0000000000,0.0000000000
XX.XO.OOX,O,7,0.5000000000,0.5000000000,0.0000000000
XX.XO.OO.,X,6,0.5000000000,0.5000000000,0.0000000000
XXXXO.O.O,O,7,1.0000000000,0.0000000000,0.0000000000
XX.XOXO.O,O,7,0.0000000000,1.0000000000,0.0000000000
XX.XO.OXO,O,7,0.5000000000,0.5000000000,0.0000000000
XX.XO.O.O,X,6,0.5000000000,0.5000000000,0.0000000000
XX.XO.O..,O,5,0.4166666667,0.5833333333,0.0000000000
XXX.OXOO.,O,7,1.0000000000,0.0000000000,0.0000000000
XX..OXOOX,O,7,0.5000000000,0.5000000000,0.0000000000
XX..OXOO.,X,6,0.5000000000,0.5000000000,0.0000000000
XXX.OXO.O,O,7,1.0000000000,0.0000000000,0.0000000000
XX..OXOXO,O,7,0.5000000000,0.5000000000,0.0000000000
XX..OXO.O,X,6,0.5000000000,0.5000000000,0.0000000000
XX..OXO..,O,5,0.4166666667,0.5833333333,0.0000000000
XXX.O.OXO,O,7,1.0000000000,0.0000000000,0.0000000000
XX..O.OXO,X,6,0.6666666667,0.3333333333,0.0000000000
XX..O.OX.,O,5,0.4166666667,0.5833333333,0.0000000000
XXX.O.OOX,O,7,1.0000000000,0.0000000000,0.0000000000
XX..O.OOX,X,6,0.6666666667,0.3333333333,0.0000000000
XX..O.O.X,O,5,0.4166666667,0.5833333333,0.0000000000
XX..O.O..,X,4,0.5333333333,0.4666666667,0.0000000000
XXX.O..O.,O,5,1.0000000000,0.0000000000,0.0000000000
XXXXO..OO,O,7,1.0000000000,0.0000000000,0.0000000000
XX.XOX.OO,O,7,0.5000000000,0.5000000000,0.0000000000
XX.XO.XOO,O,7,1.0000000000,0.0000000000,0.0000000000
XX.XO..OO,X,6,0.8333333333,0.1666666667,0.0000000000
XX.XO..O.,O,5,0.7500000000,0.2500000000,0.0000000000
XXX.OX.OO,O,7,1.0000000000,0.0000000000,0.0000000000
XX..OXXOO,O,7,1.0000000000,0.0000000000,0.0000000000
XX..OX.OO,X,6,0.8333333333,0.1666666667,0.0000000000
XX..OX.O.,O,5,0.5833333333,0.2500000000,0.1666666667
XXX.O.XOO,O,7,1.0000000000,0.0000000000,0.0000000000
XX..O.XOO,X,6,1.0000000000,0.0000000000,0.0000000000
XX..O.XO.,O,5,0.7500000000,0.0833333333,0.1666666667
XX..O..OX,O,5,0.5833333333,0.2500000000,0.1666666667
XX..O..O.,X,4,0.7333333333,0.1666666667,0.1000000000
XXX.O...O,O,5,1.0000000000,0.0000000000,0.0000000000
XX.XO...O,O,5,0.6666666667,0.3333333333,0.0000000000
XX..OX..O,O,5,0.5833333333,0.2500000000,0.1666666667
XX..O.X.O,O,5,0.6666666667,0.1666666667,0.1666666667
XX..O..XO,O,5,0.4166666667,0.4166666667,0.1666666667
XX..O...O,X,4,0.6666666667,0.2333333333,0.1000000000
XX..O....,O,3,0.5333333333,0.3666666667,0.1000000000
X.XXOOOXO,X,8,1.0000000000,0.0000000000,0.0000000000
X.XXOOOX.,O,7,0.5000000000,0.0000000000,0.5000000000
X.XXOOOOX,X,8,1.0000000000,0.0000000000,0.0000000000
X.XXOOO.X,O,7,0.5000000000,0.0000000000,0.5000000000
X.XXOOO..,X,6,0.6666666667,0.0000000000,0.3333333333
X.XXOOXO.,O,7,1.0000000000,0.0000000000,0.0000000000
X.XXOO.OX,O,7,0.5000000000,0.5000000000,0.0000000000
X.XXOO.O.,X,6,0.8333333333,0.1666666667,0.0000000000
X.XXOOX.O,O,7,1.0000000000,0.0000000000,0.0000000000
X.XXOO.XO,O,7,1.0000000000,0.0000000000,0.0000000000
X.XXOO..O,X,6,1.0000000000,0.0000000000,0.0000000000
X.XXOO...,O,5,0.7500000000,0.0833333333,0.1666666667
X.X.OOXOX,O,7,0.0000000000,1.0000000000,0.0000000000
X.X.OOXO.,X,6,0.6666666667,0.3333333333,0.0000000000
X.X.OOXXO,O,7,0.5000000000,0.5000000000,0.0000000000
X.X.OOX.O,X,6,0.8333333333,0.1666666667,0.0000000000
X.X.OOX..,O,5,0.5000000000,0.5000000000,0.0000000000
X.X.OOOXX,O,7,0.0000000000,0.5000000000,0.5000000000
X.X.OOOX.,X,6,0.5000000000,0.1666666667,0.3333333333
X.X.OO.XO,X,6,0.8333333333,0.1666666667,0.0000000000
X.X.OO.X.,O,5,0.4166666667,0.4166666667,0.1666666667
X.X.OOO.X,X,6,0.5000000000,0.1666666667,0.3333333333
X.X.OO.OX,X,6,0.5000000000,0.5000000000,0.0000000000
X.X.OO..X,O,5,0.2500000000,0.5833333333,0.1666666667
X.X.OO...,X,4,0.5833333333,0.3166666667,0.1000000000
X.XXOXOOO,X,8,0.0000000000,1.0000000000,0.0000000000
X.XXOXOO.,O,7,0.0000000000,1.0000000000,0.0000000000
X.XXO.OOX,O,7,0.5000000000,0.5000000000,0.0000000000
X.XXO.OO.,X,6,0.5000000000,0.5000000000,0.0000000000
X.XXOXO.O,O,7,0.0000000000,0.5000000000,0.5000000000
X.XXO.OXO,O,7,0.5000000000,0.0000000000,0.5000000000
X.XXO.O.O,X,6,0.5000000000,0.1666666667,0.3333333333
X.XXO.O..,O,5,0.4166666667,0.2500000000,0.3333333333
X.X.OXOOX,O,7,1.0000000000,0.0000000000,0.0000000000
X.X.OXOO.,X,6,0.6666666667,0.3333333333,0.0000000000
X.X.OXOXO,O,7,0.5000000000,0.0000000000,0.5000000000
X.X.OXO.O,X,6,0.5000000000,0.1666666667,0.3333333333
X.X.OXO..,O,5,0.6666666667,0.1666666667,0.1666666667
X.X.O.OXO,X,6,0.6666666667,0.0000000000,0.3333333333
X.X.O.OX.,O,5,0.5833333333,0.0833333333,0.3333333333
X.X.O.OOX,X,6,0.8333333333,0.1666666667,0.0000000000
X.X.O.O.X,O,5,0.6666666667,0.1666666667,0.1666666667
X.X.O.O..,X,4,0.6666666667,0.1333333333,0.2000000000
X.XXOX.OO,O,7,0.0000000000,1.0000000000,0.0000000000
X.XXO.XOO,O,7,1.0000000000,0.0000000000,0.0000000000
X.XXO..OO,X,6,0.6666666667,0.3333333333,0.0000000000
X.XXO..O.,O,5,0.5000000000,0.5000000000,0.0000000000
X.X.OXXOO,O,7,0.5000000000,0.5000000000,0.0000000000
X.X.OX.OO,X,6,0.5000000000,0.5000000000,0.0000000000
X.X.OX.O.,O,5,0.5000000000,0.5000000000,0.0000000000
X.X.O.XOO,X,6,0.8333333333,0.1666666667,0.0000000000
X.X.O.XO.,O,5,0.5000000000,0.5000000000,0.0000000000
X.X.O..OX,O,5,0.5000000000,0.5000000000,0.0000000000
X.X.O..O.,X,4,0.6000000000,0.4000000000,0.0000000000
X.XXO...O,O,5,0.6666666667,0.1666666667,0.1666666667
X.X.OX..O,O,5,0.4166666667,0.2500000000,0.3333333333
X.X.O.X.O,O,5,0.6666666667,0.1666666667,0.1666666667
X.X.O..XO,O,5,0.5833333333,0.0833333333,0.3333333333
X.X.O...O,X,4,0.6666666667,0.1333333333,0.2000000000
X.X.O....,O,3,0.5611111111,0.2888888889,0.1500000000
X..XOOX..,O,5,1.0000000000,0.0000000000,0.0000000000
X..XOOOXX,O,7,0.0000000000,0.5000000000,0.5000000000
X..XOOOX.,X,6,0.3333333333,0.3333333333,0.3333333333
X..XOOXXO,O,7,1.0000000000,0.0000000000,0.0000000000
X..XOO.XO,X,6,0.8333333333,0.1666666667,0.0000000000
X..XOO.X.,O,5,0.5833333333,0.2500000000,0.1666666667
X..XOOO.X,X,6,0.3333333333,0.3333333333,0.3333333333
X..XOOXOX,O,7,1.0000000000,0.0000000000,0.0000000000
X..XOO.OX,X,6,0.8333333333,0.1666666667,0.0000000000
X..XOO..X,O,5,0.5833333333,0.2500000000,0.1666666667
X..XOO...,X,4,0.7333333333,0.1666666667,0.1000000000
X..XOXOOX,O,7,0.0000000000,1.0000000000,0.0000000000
X..XOXOO.,X,6,0.0000000000,1.0000000000,0.0000000000
X..XOXOXO,O,7,0.0000000000,0.5000000000,0.5000000000
X..XOXO.O,X,6,0.0000000000,0.6666666667,0.3333333333
X..XOXO..,O,5,0.0000000000,0.8333333333,0.1666666667
X..XO.OXO,X,6,0.3333333333,0.3333333333,0.3333333333
X..XO.OX.,O,5,0.1666666667,0.5000000000,0.3333333333
X..XO.OOX,X,6,0.3333333333,0.6666666667,0.0000000000
X..XO.O.X,O,5,0.1666666667,0.6666666667,0.1666666667
X..XO.O..,X,4,0.2333333333,0.5666666667,0.2000000000
X..XOXXOO,O,7,1.0000000000,0.0000000000,0.0000000000
X..XOX.OO,X,6,0.5000000000,0.5000000000,0.0000000000
X..XOX.O.,O,5,0.2500000000,0.7500000000,0.0000000000
X..XO.XO.,O,5,1.0000000000,0.0000000000,0.0000000000
X..XO..OX,O,5,0.4166666667,0.5833333333,0.0000000000
X..XO..O.,X,4,0.5833333333,0.4166666667,0.0000000000
X..XOX..O,O,5,0.4166666667,0.4166666667,0.1666666667
X..XO.X.O,O,5,1.0000000000,0.0000000000,0.0000000000
X..XO..XO,O,5,0.5833333333,0.2500000000,0.1666666667
X..XO...O,X,4,0.6666666667,0.2333333333,0.1000000000
X..XO....,O,3,0.5333333333,0.3666666667,0.1000000000
X...OXOXO,X,6,0.3333333333,0.3333333333,0.3333333333
X...OXOX.,O,5,0.3333333333,0.5000000000,0.1666666667
X...OXOOX,X,6,0.5000000000,0.5000000000,0.0000000000
X...OXO.X,O,5,0.4166666667,0.5833333333,0.0000000000
X...OXO..,X,4,0.3666666667,0.5333333333,0.1000000000
X...OXXOO,X,6,0.8333333333,0.1666666667,0.0000000000
X...OXXO.,O,5,0.4166666667,0.4166666667,0.1666666667
X...OX.OX,O,5,0.2500000000,0.5833333333,0.1666666667
X...OX.O.,X,4,0.4000000000,0.5000000000,0.1000000000
X...OXX.O,O,5,0.5833333333,0.0833333333,0.3333333333
X...OX.XO,O,5,0.3333333333,0.1666666667,0.5000000000
X...OX..O,X,4,0.4666666667,0.2333333333,0.3000000000
X...OX...,O,3,0.4111111111,0.3888888889,0.2000000000
X...OOXXO,X,6,0.5000000000,0.5000000000,0.0000000000
X...OOXX.,O,5,0.5000000000,0.5000000000,0.0000000000
X...OOXOX,X,6,0.5000000000,0.5000000000,0.0000000000
X...OOX.X,O,5,0.5000000000,0.5000000000,0.0000000000
X...OOX..,X,4,0.6000000000,0.4000000000,0.0000000000
X...O.XOX,O,5,0.2500000000,0.5833333333,0.1666666667
X...O.XO.,X,4,0.5833333333,0.3166666667,0.1000000000
X...O.XXO,O,5,0.4166666667,0.2500000000,0.3333333333
X...O.X.O,X,4,0.6666666667,0.1333333333,0.2000000000
X...O.X..,O,3,0.5611111111,0.2888888889,0.1500000000
X...OOOXX,X,6,0.0000000000,0.6666666667,0.3333333333
X...OO.XX,O,5,0.2500000000,0.5833333333,0.1666666667
X...OO.X.,X,4,0.4000000000,0.5000000000,0.1000000000
X...O.OXX,O,5,0.1666666667,0.6666666667,0.1666666667
X...O.OX.,X,4,0.3333333333,0.4666666667,0.2000000000
X...O..XO,X,4,0.4666666667,0.2333333333,0.3000000000
X...O..X.,O,3,0.4111111111,0.3888888889,0.2000000000
X...OO..X,X,4,0.4000000000,0.5000000000,0.1000000000
X...O.O.X,X,4,0.3666666667,0.5333333333,0.1000000000
X...O..OX,X,4,0.4000000000,0.5000000000,0.1000000000
X...O...X,O,3,0.3888888889,0.5111111111,0.1000000000
X...O....,X,2,0.4857142857,0.3714285714,0.1428571429
XXX..OO..,O,5,1.0000000000,0.0000000000,0.0000000000
XXXX.OOO.,O,7,1.0000000000,0.0000000000,0.0000000000
XX.XXOOOO,X,8,0.0000000000,1.0000000000,0.0000000000
XX.XXOOO.,O,7,0.5000000000,0.5000000000,0.0000000000
XX.X.OOOX,O,7,1.0000000000,0.0000000000,0.0000000000
XX.X.OOO.,X,6,0.8333333333,0.1666666667,0.0000000000
XXXX.OO.O,O,7,1.0000000000,0.0000000000,0.0000000000
XX.XXOO.O,O,7,0.0000000000,1.0000000000,0.0000000000
XX.X.OOXO,O,7,0.5000000000,0.5000000000,0.0000000000
XX.X.OO.O,X,6,0.5000000000,0.5000000000,0.0000000000
XX.X.OO..,O,5,0.5833333333,0.4166666667,0.0000000000
XXX.XOOO.,O,7,1.0000000000,0.0000000000,0.0000000000
XX..XOOOX,O,7,1.0000000000,0.0000000000,0.0000000000
XX..XOOO.,X,6,0.8333333333,0.1666666667,0.0000000000
XXX.XOO.O,O,7,1.0000000000,0.0000000000,0.0000000000
XX..XOOXO,O,7,1.0000000000,0.0000000000,0.0000000000
XX..XOO.O,X,6,0.6666666667,0.3333333333,0.0000000000
XX..XOO..,O,5,0.8333333333,0.1666666667,0.0000000000
XXX..OOXO,O,7,1.0000000000,0.0000000000,0.0000000000
XX...OOXO,X,6,0.8333333333,0.1666666667,0.0000000000
XX...OOX.,O,5,0.6666666667,0.3333333333,0.0000000000
XXX..OOOX,O,7,1.0000000000,0.0000000000,0.0000000000
XX...OOOX,X,6,1.0000000000,0.0000000000,0.0000000000
XX...OO.X,O,5,0.7500000000,0.2500000000,0.0000000000
XX...OO..,X,4,0.7666666667,0.2333333333,0.0000000000
XXX..O.O.,O,5,1.0000000000,0.0000000000,0.0000000000
XXXX.O.OO,O,7,1.0000000000,0.0000000000,0.0000000000
XX.XXO.OO,O,7,0.0000000000,1.0000000000,0.0000000000
XX.X.OXOO,O,7,1.0000000000,0.0000000000,0.0000000000
XX.X.O.OO,X,6,0.6666666667,0.3333333333,0.0000000000
XX.X.O.O.,O,5,0.8333333333,0.1666666667,0.0000000000
XXX.XO.OO,O,7,1.0000000000,0.0000000000,0.0000000000
XX..XOXOO,O,7,0.5000000000,0.5000000000,0.0000000000
XX..XO.OO,X,6,0.5000000000,0.5000000000,0.0000000000
XX..XO.O.,O,5,0.7500000000,0.2500000000,0.0000000000
XXX..OXOO,O,7,1.0000000000,0.0000000000,0.0000000000
XX...OXOO,X,6,0.8333333333,0.1666666667,0.0000000000
XX...OXO.,O,5,0.8333333333,0.1666666667,0.0000000000
XX...O.OX,O,5,0.9166666667,0.0833333333,0.0000000000
XX...O.O.,X,4,0.8666666667,0.1333333333,0.0000000000
XXX..O..O,O,5,1.0000000000,0.0000000000,0.0000000000
XX.X.O..O,O,5,0.5000000000,0.5000000000,0.0000000000
XX..XO..O,O,5,0.5000000000,0.5000000000,0.0000000000
XX...OX.O,O,5,0.5000000000,0.5000000000,0.0000000000
XX...O.XO,O,5,0.5000000000,0.5000000000,0.0000000000
XX...O..O,X,4,0.6000000000,0.4000000000,0.0000000000
XX...O...,O,3,0.6611111111,0.3388888889,0.0000000000
X.XXXOOOO,X,8,0.0000000000,1.0000000000,0.0000000000
X.XXXOOO.,O,7,0.5000000000,0.5000000000,0.0000000000
X.XX.OOOX,O,7,1.0000000000,0.0000000000,0.0000000000
X.XX.OOO.,X,6,0.8333333333,0.1666666667,0.0000000000
X.XXXOO.O,O,7,0.0000000000,0.5000000000,0.5000000000
X.XX.OOXO,O,7,0.5000000000,0.0000000000,0.5000000000
X.XX.OO.O,X,6,0.5000000000,0.1666666667,0.3333333333
X.XX.OO..,O,5,0.5833333333,0.0833333333,0.3333333333
X.X.XOOOX,O,7,1.0000000000,0.0000000000,0.0000000000
X.X.XOOO.,X,6,0.8333333333,0.1666666667,0.0000000000
X.X.XOOXO,O,7,0.5000000000,0.0000000000,0.5000000000
X.X.XOO.O,X,6,0.5000000000,0.1666666667,0.3333333333
X.X.XOO..,O,5,0.7500000000,0.0833333333,0.1666666667
X.X..OOXO,X,6,0.6666666667,0.0000000000,0.3333333333
X.X..OOX.,O,5,0.5833333333,0.0833333333,0.3333333333
X.X..OOOX,X,6,1.0000000000,0.0000000000,0.0000000000
X.X..OO.X,O,5,0.7500000000,0.0833333333,0.1666666667
X.X..OO..,X,4,0.7333333333,0.0666666667,0.2000000000
X.XXXO.OO,O,7,0.5000000000,0.5000000000,0.0000000000
X.XX.OXOO,O,7,1.0000000000,0.0000000000,0.0000000000
X.XX.O.OO,X,6,0.8333333333,0.1666666667,0.0000000000
X.XX.O.O.,O,5,0.8333333333,0.1666666667,0.0000000000
X.X.XOXOO,O,7,1.0000000000,0.0000000000,0.0000000000
X.X.XO.OO,X,6,0.8333333333,0.1666666667,0.0000000000
X.X.XO.O.,O,5,0.9166666667,0.0833333333,0.0000000000
X.X..OXOO,X,6,1.0000000000,0.0000000000,0.0000000000
X.X..OXO.,O,5,0.8333333333,0.1666666667,0.0000000000
X.X..O.OX,O,5,0.7500000000,0.2500000000,0.0000000000
X.X..O.O.,X,4,0.8666666667,0.1333333333,0.0000000000
X.XX.O..O,O,5,0.7500000000,0.0833333333,0.1666666667
X.X.XO..O,O,5,0.7500000000,0.0833333333,0.1666666667
X.X..OX.O,O,5,0.9166666667,0.0833333333,0.0000000000
X.X..O.XO,O,5,0.7500000000,0.0833333333,0.1666666667
X.X..O..O,X,4,0.8333333333,0.0666666667,0.1000000000
X.X..O...,O,3,0.7333333333,0.1666666667,0.1000000000
X..XXOOOX,O,7,1.0000000000,0.0000000000,0.0000000000
X..XXOOO.,X,6,0.6666666667,0.3333333333,0.0000000000
X..XXOOXO,O,7,0.0000000000,0.5000000000,0.5000000000
X..XXOO.O,X,6,0.0000000000,0.6666666667,0.3333333333
X..XXOO..,O,5,0.5000000000,0.3333333333,0.1666666667
X..X.OOXO,X,6,0.3333333333,0.3333333333,0.3333333333
X..X.OOX.,O,5,0.3333333333,0.3333333333,0.3333333333
X..X.OOOX,X,6,1.0000000000,0.0000000000,0.0000000000
X..X.OO.X,O,5,0.6666666667,0.1666666667,0.1666666667
X..X.OO..,X,4,0.5333333333,0.2666666667,0.2000000000
X..XXOXOO,O,7,1.0000000000,0.0000000000,0.0000000000
X..XXO.OO,X,6,0.5000000000,0.5000000000,0.0000000000
X..XXO.O.,O,5,0.7500000000,0.2500000000,0.0000000000
X..X.OXO.,O,5,1.0000000000,0.0000000000,0.0000000000
X..X.O.OX,O,5,0.9166666667,0.0833333333,0.0000000000
X..X.O.O.,X,4,0.8666666667,0.1333333333,0.0000000000
X..XXO..O,O,5,0.2500000000,0.5833333333,0.1666666667
X..X.OX.O,O,5,1.0000000000,0.0000000000,0.0000000000
X..X.O.XO,O,5,0.4166666667,0.4166666667,0.1666666667
X..X.O..O,X,4,0.5833333333,0.3166666667,0.1000000000
X..X.O...,O,3,0.6833333333,0.2166666667,0.1000000000
X...XOOXO,X,6,0.5000000000,0.1666666667,0.3333333333
X...XOOX.,O,5,0.7500000000,0.0833333333,0.1666666667
X...XOO.X,O,5,1.0000000000,0.0000000000,0.0000000000
X...XOO..,X,4,0.7666666667,0.1333333333,0.1000000000
X...XOXOO,X,6,0.8333333333,0.1666666667,0.0000000000
X...XOXO.,O,5,0.9166666667,0.0833333333,0.0000000000
X...XO.OX,O,5,1.0000000000,0.0000000000,0.0000000000
X...XO.O.,X,4,0.8666666667,0.1333333333,0.0000000000
X...XOX.O,O,5,0.5833333333,0.4166666667,0.0000000000
X...XO.XO,O,5,0.4166666667,0.4166666667,0.1666666667
